id,avtor

Tyr_Odinson_(Earth-616),Larry Lieber

Tyr_Odinson_(Earth-616),Jack Kirby

Tyr_of_the_Blinding_Blade_(Earth-616),Jack Kirby

Uatu_(Earth-1102),Dale Eaglesham

Uatu_(Earth-616),Jack Kirby

Uatu_(Earth-71016),John Romita Jr.

Ubbu_(Earth-616),Steve Ditko

Ugarth_(Xartan)_(Earth-616),Larry Lieber

Ugarth_(Xartan)_(Earth-616),Al Hartley

Ugu_(Earth-616),Jack Kirby

Ularic_(Earth-616),Jack Kirby

Ulbrecht_Arzt_(Earth-616),Al Gabriele

Ulfrin_(Earth-616),Jack Kirby

Ulik_(Earth-616),Jack Kirby

Uller_(Earth-616),Jack Kirby

Ultimo_(Earth-616),Adam Austin

Ulysses_Klaw_(Earth-616),Jack Kirby

Umbu_(Earth-616),Herb Trimpe

Una_(Earth-616),Gene Colan

Uncle_Ben_(Earth-616),Steve Ditko

Uncle_Lawrence_(Earth-616),Al Hartley

Unholy_Three_(Earth-616),Gene Colan

Union_of_Soviet_Socialist_Republics,Jack Kirby

Union_of_Soviet_Socialist_Republics,Charles Nicholas

United_States_Army_Special_Forces_(Earth-616),Jack Kirby

Universal_Weapon,Jack Kirby

Unstable_Molecules,Jack Kirby

Urd_(Earth-616),Larry Lieber

Urd_(Earth-616),Jack Kirby

Urrpo-Fish,Jack Kirby

Ursell_(Earth-928),Paul Ryan

Valeria_(Earth-6212),Larry Lieber

Valerie_Van_Dyne_(Earth-616),John Buscema

Valhalla_(Asgard),Jack Kirby

Valkyrior_(Earth-616),Larry Lieber

Valkyrior_(Earth-616),Joe Sinnott

Valkyrior_Steeds,Jack Kirby

Valtrauta_(Earth-616),Larry Lieber

Valtrauta_(Earth-616),Joe Sinnott

Vanessa_Marianna_(Earth-616),John Romita Sr

Vanir_(Gods),Larry Lieber

Vanir_(Gods),Jack Kirby

Vanisher_(Earth-616),Jack Kirby

Vanna_(Earth-616),Jack Kirby

Vapors_of_Dormammu,Jack Kirby

Vapors_of_the_Vishanti,Steve Ditko

Vapors_of_Valtorr,Steve Ditko

Vashti_Cleito-Son_(Earth-616),Gene Colan

Venom_(Klyntar)_(Earth-77013),Larry Lieber

Venom_(Klyntar)_(Earth-92131),Avi Arad

Venom_(Klyntar)_(Earth-92131),Meg McLaughlin

Venom_(Klyntar)_(Earth-92131),Stan Berkowitz

Venom_(Klyntar)_(Earth-92131),John Semper

Venturas,Larry Lieber

Venturites,Larry Lieber

Venusian_(Earth-616),Larry Lieber

Venusian_(Earth-616),Jack Kirby

Venus_(Planet),Lin Streeter

Vera_Arlen_(Earth-77013),John Romita

Vera_Cantor_(Earth-616),Jack Kirby

Vera_Rich_(Earth-616),Al Hartley

Verdandi_(Earth-616),Larry Lieber

Verdandi_(Earth-616),Jack Kirby

Vernon_van_Dyne%27s_Laboratory,Ernest Hart

Vernon_van_Dyne%27s_Laboratory,Jack Kirby

Vernon_van_Dyne_(Earth-616),H.E. Huntley

Vernon_van_Dyne_(Earth-616),Jack Kirby

Veronica_Vogue_(Earth-616),Don Heck

Ve_Borson_(Earth-616),Jack Kirby

Vibranium,Jack Kirby

Vibranium,John Romita Sr.

Victoria_Bentley_(Earth-616),Steve Ditko

Victor_Avery_(Earth-616),Jack Kirby

Victor_Cartwright_(Earth-616),Jack Kirby

Victor_Frankenstein_(Earth-616),Mary Shelley

Victor_Frankenstein_(Earth-616),John Buscema

Victor_von_Doom_(Earth-616),Jack Kirby

Victor_von_Doom_(Earth-71016),John Romita Jr

Victor_von_Doom_(Earth-77013),John Romita

Vili_Borson_(Earth-616),Jack Kirby

Vincent_Farnsworth_(Earth-616),Larry Lieber

Vincent_Farnsworth_(Earth-616),Joe Sinnott

Vincent_Patilio_(Earth-616),Gene Colan

Vincent_Vandergill_(Earth-616),Jack Kirby

Vincent_Vandergill_(Earth-616),John Severin

Vince_Everett_(Earth-77013),Larry Lieber

Virginia_Potts_(Earth-616),Robert Bernstein

Virginia_Potts_(Earth-616),Don Heck

Virginia_Wolfe_(Earth-616),Al Hartley

Vishanti_(Earth-616),Gardner Fox

Vishanti_(Earth-616),Sam Kweskin

Vision_(Earth-71016),John Romita Jr.

Vladimir_(Earth-616),Don Heck

Vladimir_Fortunov_(Earth-616),Jack Kirby

Vladimir_Fortunov_(Earth-616),John Francis Moore

Volla_(Earth-616),Jack Kirby

Volsak_(Earth-616),Jack Kirby

Volstagg_(Earth-616),Jack Kirby

Volstagg_(Earth-77013),Larry Lieber

Voltan_Kaparthy_(Earth-77013),Larry Lieber

Von_Kimmer_(Earth-616),Jack Kirby

Von_Richt_(Earth-616),Al Avison

Von_Strudel_(Earth-616),Jack Kirby

Von_Strudel_(Earth-616),Charles Nicholas

Vuk_(Earth-616),Jack Kirby

Vulture%27s_Wings,Steve Ditko

Wakanda,Jack Kirby

Walking_Stiletto_(Earth-616),John Romita

Walter_Carter_(Earth-616),Jack Kirby

Walter_Collins_(Earth-616),John Buscema

Walter_Cronkite_(Earth-616),Gene Colan

Wanda_Maximoff_(Earth-616),Jack Kirby

Warner_Wolfe_(Earth-616),Al Hartley

"Warren_Worthington,_Jr._(Earth-616)",Jack Kirby

"Warren_Worthington,_Jr._(Earth-616)",Jay Gavin

Warren_Worthington_III_(Earth-616),Jack Kirby

Warriors_of_the_Thousand_Galaxies_(Earth-616),Jack Kirby

Warriors_Three_(Earth-616),Jack Kirby

Washington_Jones_(Earth-616),Charles Nicholas

Wasp%27s_Suit,H.E. Huntley

Wasp%27s_Suit,Jack Kirby

Watcher%27s_Citadel,Jack Kirby

Watchers,Jack Kirby

Watcher_of_Sector_14X_(Earth-616),George Tuska

Water-Circulation_Apparatus,Jack Kirby

Wayneville,Jack Kirby

Wayne_Wilson_(Earth-616),Don Heck

Wayne_Wolfe_(Earth-616),Stan Goldberg

Wazir_(Earth-616),Jack Kirby

Weasel_(Earth-77013),Larry Lieber

Weasel_Wills_(Earth-616),Jack Kirby

Web-Shooters,Steve Ditko

Weed_(Monster)_(Earth-616),Jack Kirby

Weed_Wichards_(Earth-665),Jack Kirby

Wellington_Yinsen_(Earth-534834),Ron Friedman

Werner_von_Doom_(Earth-616),Jack Kirby

Werner_von_Krimm_(Earth-616),Jack Kirby

Whirlo_Redlin_(Earth-616),Dick Ayers

Whisper_Hill,Jack Kirby

White-Face_(Earth-616),Bob Brown

Whitey_Barton_(Earth-616),Gene Colan

Whitey_Mullins_(Earth-616),Jack Kirby

White_Ninja_(Earth-616),Gerry Conway

White_Ninja_(Earth-616),Ross Andru

Whitney_Hammond_(Earth-616),Lin Streeter

Whiz_Wilson_(Earth-616),Al Hartley

Wilbur_Day_(Earth-616),Wally Wood

Wilbur_Poole_(Earth-616),Jack Kirby

Wilder_Berne_(Earth-616),Gene Colan

Wilhelmstrasse,Dick Ayers

Wilhelm_Hauser_(Earth-616),Dick Ayers

Wilhelm_van_Vile_(Earth-616),Robert Bernstein

Wilhelm_van_Vile_(Earth-616),Jack Kirby

William_Baker_(Earth-616),Steve Ditko

William_Connors_(Earth-616),Steve Ditko

William_Foster_(Earth-616),Don Heck

William_Lumpkin_(Earth-616),Jack Kirby

Wilma_Wolfe_(Earth-616),Al Hartley

Wilson_Allan_(Earth-616),Steve Ditko

Wilson_Fisk_(Earth-616),John Romita

Wilson_Fisk_(Earth-77013),John Romita

Wizard_Armor,Larry Lieber

Wizard_Armor,Jack Kirby

Wladyslav_Shinski_(Earth-616),Jack Kirby

Wobbow,Larry Lieber

Wolfgang_Brenner_(Earth-616),Jack Kirby

Wolfgang_von_Strucker_(Earth-616),Jack Kirby

Wolfgang_von_Strucker_(Robot)_(Earth-616),Gene Colan

Wolf_Waco_(Earth-616),Jack Kirby

Wong-Chu_(Earth-616),Larry Lieber

Wong-Chu_(Earth-616),Don Heck

Wong_(Earth-616),Steve Ditko

Worldship_(Taa_II),Jack Kirby

Wundagore_Mountain,Jack Kirby

Wyatt_Earp_(Earth-616),Bob Forgione

Wyatt_Wingfoot_(Earth-616),Jack Kirby

X-13_(Earth-616),Jack Kirby

X-34_(Earth-TRN148),Larry Lieber

X-34_(Earth-TRN148),Jack Kirby

X-Factor_(Earth-616),Bob Layton

X-Factor_(Earth-616),Jackson Guice

X-Factor_(Earth-616),Jack Kirby

X-Men_(Earth-616),Jack Kirby

X-Men_(Earth-77013),Larry Lieber

X-Men_(Mysterio%27s_Robots)_(Earth-616),Steve Ditko

X-Uniforms,Jack Kirby

Xandu_(Sorcerer)_(Earth-616),Steve Ditko

Xantareans,Gene Colan

Xantha,Jack Kirby

Xartan_Deviants,Larry Lieber

Xartan_Deviants,Al Hartley

Xavier%27s_School_for_Gifted_Youngsters,Jack Kirby

Xxirys_(Earth-616),Jack Kirby

Xxirys_(Earth-616),Steve Ditko

XZ-12_Device,Jack Kirby

X_(Monster)_(Earth-616),Jack Kirby

X_(Monster)_(Earth-616),Dick Ayers

Yagg_(Earth-616),Jack Kirby

Yancy_Street_Gang_(Earth-616),Jack Kirby

Yao_(Earth-616),Larry Lieber

Yao_(Earth-616),Jack Kirby

Yao_(Earth-616),Steve Ditko

Yarro_Gort_(Earth-616),John Buscema

Yellow-Crested_Titans,Jack Kirby

Yeti_(Inhuman)_(Earth-616),Jack Kirby

Yggdrasill,Jack Kirby

Yirbek,Larry Lieber

Yirbek,Paul Laiken

Yirbek,Jack Kirby

Yirbek,Don Heck

Ymir_(Earth-616),Jack Kirby

Yogi_Dakor_(Earth-616),Jack Kirby

Yon-Rogg_(Earth-616),Gene Colan

Young_Allies_(WWII)_(Earth-616),Charles Nicholas

Yrds,Larry Lieber

Yuri_Topolov_(Earth-616),Jack Kirby

Zabu_(Earth-616),Jack Kirby

Zakkim_(Earth-616),Steve Ditko

Zanadu,Jack Kirby

Zano_(Xartan)_(Earth-616),Jack Kirby

Zantor_(Earth-616),Gene Colan

Zarek_(Earth-616),Gene Colan

Zarlokk_(Earth-928),Paul Ryan

Zebediah_Killgrave_(Earth-616),Joe Orlando

Zelda_DuBois_(Earth-616),Steve Ditko

Zelda_Foop_(Earth-616),Al Hartley

Zelda_Kurtzberg_(Earth-616),Jack Kirby

Zemu_(Earth-6212),Larry Lieber

Zemu_(Earth-6212),Jack Kirby

Zenn-La,John Buscema

Zenn-Lavians,Jack Kirby

Zenn-Lavians,John Buscema

Zeno_(Jupiter)_(Earth-616),Don Heck

Zeus_Panhellenios_(Earth-616),Jack Kirby

Ziegler_(Earth-616),Steve Ditko

Zoltan_Drago_(Earth-616),Wally Wood

Zoltaro_(Earth-616),Tom DeFalco

Zoltaro_(Earth-616),John Romita Sr.

Zom_(Earth-616),Marie Severin

Zorak_(Earth-616),Jack Kirby

Zorr_(Android)_(Earth-616),Jack Kirby

Zota_of_Pergamum_(Earth-616),Steve Ditko

Zzutak_(Earth-616),Jack Kirby

Zzutak_(Earth-616),Steve Ditko
